Wall time,Step,Value
1745025433.6933506,4,2.6066200733184814
1745025490.4100127,14,6.491640090942383
1745025496.2155693,15,2.772249937057495
1745025514.0545628,18,2.609410047531128
1745025519.9549851,19,3.8060200214385986
1745025538.073786,22,4.533329963684082
1745025562.0878663,26,2.569550037384033
1745025568.059019,27,5.558340072631836
1745025647.3652549,40,2.7590599060058594
1745025688.6629238,47,1.3429399728775024
1745025694.7018101,48,1.5323400497436523
1745025700.6878073,49,1.0661900043487549
1745025730.715931,54,1.7482399940490723
1745025779.821038,62,0.9600399732589722
1745025786.0088463,63,1.7081999778747559
1745025804.4979725,66,0.7141299843788147
1745025810.5658038,67,0.6876099705696106
1745025829.3129442,70,0.7421600222587585
1745025835.5158246,71,0.8395599722862244
1745025873.3889863,77,1.3545399904251099
1745025905.203557,82,0.8900399804115295
1745025951.2839499,89,0.7254400253295898
1745026019.330384,99,1.0225399732589722
1745026046.3427763,103,0.6543599963188171
1745026066.9350884,106,1.4368900060653687
1745026073.873148,107,0.5833100080490112
1745026138.567681,116,0.24570000171661377
1745026175.0927992,121,0.7597299814224243
1745026204.7810214,125,0.3521600067615509
1745026212.2470496,126,0.21562999486923218
1745026226.9602635,128,0.1720999926328659
1745026241.4786403,130,0.27511000633239746
1745026285.314961,136,0.2275400012731552
1745026292.8906794,137,0.17159000039100647
1745026343.7700572,144,0.11900000274181366
1745026358.9611125,146,0.15172000229358673
1745026366.6052577,147,0.08823999762535095
1745026388.7572837,150,0.07274000346660614
1745026439.0796409,157,0.11590000241994858
1745026461.2272675,160,0.06541000306606293
1745026475.5136285,162,0.0824899971485138
1745026489.487185,164,0.07135000079870224
1745026540.2785637,171,0.08422999829053879
1745026547.7700698,172,0.04732999950647354
1745026584.4305048,177,0.21815000474452972
1745026633.970274,184,0.05516999959945679
1745026640.9622262,185,0.06250999867916107
1745026648.0833294,186,0.07264000177383423
1745026676.387559,190,0.05429000034928322
1745026683.4515038,191,0.05951999872922897
1745026690.497486,192,0.06617999821901321
1745026741.3931978,199,0.1006999984383583
1745026763.3310049,202,0.04021000117063522
1745026770.5817246,203,0.10563000291585922
1745026777.9234338,204,0.0486299991607666
1745026785.2028928,205,0.03545000031590462
1745026799.7532122,207,0.027710000053048134
1745026828.436947,211,0.06300999969244003
1745026842.161444,213,0.03116000071167946
1745026856.3341482,215,0.05948000028729439
1745026891.6270638,220,0.06134000048041344
1745026898.759042,221,0.1400199979543686
1745026920.9238927,224,0.05519000068306923
1745026956.488301,229,0.10931000113487244
1745027060.2078595,244,0.06815999746322632
1745027067.3038096,245,0.0835300013422966
1745027074.4431746,246,0.32785001397132874
1745027159.2398703,258,0.34455999732017517
1745027166.0103834,259,0.36454999446868896
1745027172.7727542,260,0.13738000392913818
1745027249.0628552,271,0.2070399969816208
1745027269.7902324,274,0.14425000548362732
1745027283.7607458,276,0.14523999392986298
1745027297.8455708,278,0.36695000529289246
1745027325.3335536,282,0.1532299965620041
1745027344.716771,285,0.4369800090789795
1745027364.5155048,288,0.7104499936103821
1745027378.130841,290,0.4165000021457672
1745027411.9525373,295,0.505649983882904
1745027425.5391076,297,0.19742999970912933
1745027432.338582,298,0.3405199944972992
1745027487.28966,306,0.21278999745845795
1745027500.706322,308,0.36155998706817627
1745027528.4179335,312,0.20352999866008759
1745027556.0693593,316,0.6506999731063843
1745027569.6410866,318,0.7211700081825256
1745027576.6494954,319,0.532509982585907
1745027597.3410077,322,0.10794000327587128
1745027702.2426562,337,0.06840000301599503
1745027709.43335,338,0.13007000088691711
1745027744.7690232,343,0.19530999660491943
1745027758.9973176,345,0.1712999939918518
1745027766.133096,346,0.6349400281906128
1745027809.0284448,352,0.3782599866390228
1745027823.4723432,354,0.2427700012922287
1745027852.0301533,358,0.17901000380516052
1745027895.314647,364,0.11061999946832657
1745027902.543992,365,0.11484000086784363
1745027909.812211,366,0.13123999536037445
1745027916.94663,367,0.22634999454021454
1745027992.553997,378,0.10044000297784805
1745028047.1119056,386,0.2726399898529053
1745028074.2413995,390,0.23311999440193176
1745028087.7294836,392,0.15713000297546387
1745028121.6078463,397,0.24416999518871307
1745028155.408856,402,0.3099899888038635
1745028169.1388497,404,0.2659600079059601
1745028244.1000354,415,0.33608999848365784
1745028285.5804954,421,0.263729989528656
1745028292.6874185,422,0.32436999678611755
1745028321.2147875,426,0.3033199906349182
1745028393.914765,436,0.10220000147819519
1745028401.3427498,437,0.14277000725269318
1745028414.9286335,439,0.052319999784231186
1745028441.7082777,443,0.18788999319076538
1745028448.487895,444,0.5789600014686584
1745028462.008593,446,0.10728999972343445
1745028489.5579362,450,0.15038999915122986
1745028503.146169,452,0.1494700014591217
1745028531.5429602,456,0.16455000638961792
1745028567.20322,461,0.22308999300003052
1745028595.7651157,465,0.11767999827861786
1745028617.055883,468,0.14952999353408813
1745028631.0545225,470,0.1728000044822693
1745028659.0018127,474,0.03700000047683716
1745028665.9556463,475,0.1705400049686432
1745028700.8173115,480,0.11203999817371368
1745028707.465674,481,0.6375200152397156
1745028748.514603,487,0.08946000039577484
1745028762.3726804,489,0.20584000647068024
1745028796.444332,494,0.646340012550354
1745028825.0163443,498,0.19373999536037445
1745028902.279016,509,0.06691999733448029
1745028908.8559928,510,0.2100600004196167
1745028915.7000306,511,0.14228999614715576
1745028922.6584923,512,0.15755000710487366
1745028929.6164498,513,0.23558999598026276
1745028936.7492955,514,0.2764500081539154
1745028957.4433935,517,0.15647000074386597
1745028964.1715229,518,0.2645300030708313
1745028971.049381,519,0.16175000369548798
1745029064.484998,533,0.034460000693798065
1745029071.1057544,534,0.13273000717163086
1745029084.4363124,536,0.06632000207901001
1745029090.997844,537,0.5520899891853333
1745029097.597542,538,0.08250000327825546
1745029110.8452957,540,0.13073000311851501
1745029137.6990204,544,0.05886999890208244
1745029151.2606132,546,0.05240999907255173
1745029178.5419152,550,0.01558000035583973
1745029192.139188,552,0.09722000360488892
1745029219.8041666,556,0.052880000323057175
1745029261.5413008,562,0.044610001146793365
1745029275.9861534,564,0.08304999768733978
1745029304.154852,568,0.04498999938368797
1745029339.4476283,573,0.05900000035762787
1745029418.0738227,584,0.09905999898910522
1745029425.5732026,585,0.19795000553131104
1745029448.4575539,588,0.07597000151872635
1745029463.8956234,590,0.05067000165581703
1745029471.6230068,591,0.18322999775409698
1745029494.8332026,594,0.05330999940633774
1745029509.674472,596,0.0385500006377697
1745029558.3657777,603,0.09720999747514725
1745029593.9765947,608,0.06815999746322632
1745029629.734878,613,0.16940000653266907
1745029636.9633996,614,0.09545999765396118
1745029694.156662,622,0.058240000158548355
1745029701.272005,623,0.1327899992465973
1745029722.738367,626,0.02223999984562397
1745029737.0112927,628,0.06251999735832214
1745029744.1272564,629,0.025259999558329582
1745029772.5436635,633,0.07915999740362167
1745029801.083758,637,0.08720999956130981
1745029842.9618104,643,0.07316000014543533
1745029850.156647,644,0.08736000210046768
1745029886.3041394,649,0.13046999275684357
1745029901.309996,651,0.07483000308275223
1745029931.5696163,655,0.10566999763250351
1745029953.933861,658,0.06617999821901321
1745029968.079787,660,0.07428000122308731
1745030017.8892953,667,0.09708999842405319
1745030039.6096838,670,0.045899998396635056
1745030074.8926353,675,0.021400000900030136
1745030081.8677082,676,0.035659998655319214
1745030110.4946918,680,0.09077999740839005
1745030139.6137168,684,0.06250999867916107
1745030197.3265674,692,0.03316999971866608
1745030212.8733938,694,0.07017000019550323
1745030228.0621397,696,0.07176999747753143
1745030235.4546833,697,0.06026000156998634
1745030271.6442218,702,0.10463999956846237
1745030328.4790585,710,0.059050001204013824
1745030363.537083,715,0.0573900006711483
1745030405.3949337,721,0.06323999911546707
1745030419.281283,723,0.14050999283790588
1745030433.2630432,725,0.04343999922275543
1745030440.222427,726,0.11766999959945679
1745030454.0707664,728,0.06094000115990639
1745030461.0976183,729,0.1475600004196167
1745030474.7502317,731,0.09512999653816223
1745030481.8796823,732,0.19106000661849976
1745030488.540375,733,0.2133300006389618
1745030524.320729,738,0.14406000077724457
1745030567.5012054,744,0.2443300038576126
1745030704.4963093,764,0.21376000344753265
1745030711.4922931,765,0.23951999843120575
1745030760.13228,772,0.15852999687194824
1745030779.832469,775,0.3673500120639801
1745030786.5202155,776,0.2546899914741516
1745030799.8008618,778,0.47975999116897583
1745030813.0753102,780,0.1776999980211258
1745030826.3724868,782,0.18286000192165375
1745030867.4599476,788,0.2613399922847748
1745030979.307881,804,0.18846000730991364
1745030986.4603179,805,0.21842999756336212
