Wall time,Step,Value
1744939916.266988,4,6.883150100708008
1744939985.2422833,14,4.968110084533691
1744939992.1488152,15,3.9066200256347656
1744940013.3051987,18,2.8136799335479736
1744940020.3322399,19,6.823339939117432
1744940041.9122512,22,3.1475698947906494
1744940071.238647,26,2.783210039138794
1744940078.605918,27,3.9973599910736084
1744940174.2520108,40,3.022510051727295
1744940224.0331604,47,1.2381600141525269
1744940231.1921468,48,2.6176600456237793
1744940238.3884356,49,3.224679946899414
1744940274.4539185,54,1.8271600008010864
1744940332.409312,62,1.5139199495315552
1744940339.8562908,63,0.5458700060844421
1744940361.6456368,66,0.718559980392456
1744940368.921209,67,0.9068999886512756
1744940390.7437267,70,0.2698099911212921
1744940398.0403435,71,0.6222299933433533
1744940441.329981,77,0.24761000275611877
1744940477.7253036,82,0.31863000988960266
1744940528.309524,89,0.21152999997138977
1744940599.3246005,99,0.17034000158309937
1744940627.368146,103,0.17451000213623047
1744940648.1637733,106,0.07314000278711319
1744940655.0472877,107,0.13968999683856964
1744940716.6013408,116,0.05716000124812126
1744940750.4850986,121,0.07722000032663345
1744940777.2147598,125,0.06786999851465225
1744940783.9279115,126,0.054669998586177826
1744940797.391896,128,0.021239999681711197
1744940810.7312374,130,0.0309200007468462
1744940850.6655862,136,0.08242999762296677
1744940857.2801917,137,0.010940000414848328
1744940903.407691,144,0.03864999860525131
1744940917.1395688,146,0.03726999834179878
1744940924.1256251,147,0.05291999876499176
1744940944.2242415,150,0.02020999975502491
1744940989.7285535,157,0.053630001842975616
1744941009.08587,160,0.6155300140380859
1744941022.2745903,162,0.053360000252723694
1744941035.6666903,164,0.10434000194072723
1744941082.534816,171,0.12251000106334686
1744941088.7130158,172,1.0926899909973145
1744941119.4180732,177,0.04106000065803528
1744941164.2576997,184,0.04152999818325043
1744941170.7948103,185,0.04081999883055687
1744941177.2318287,186,0.1379999965429306
1744941203.3806727,190,0.08239000290632248
1744941209.8347847,191,0.03350000083446503
1744941216.284167,192,0.6906899809837341
1744941260.8945432,199,0.11954999715089798
1744941279.2598042,202,0.10164999961853027
1744941285.3594737,203,0.0765099972486496
1744941291.36497,204,0.06193999946117401
1744941297.3346784,205,0.028219999745488167
1744941309.2402225,207,0.058090001344680786
1744941333.6081164,211,0.09153000265359879
1744941346.4560535,213,0.04117000102996826
1744941359.3831189,215,0.2936899960041046
1744941391.9079685,220,0.14993999898433685
1744941398.1651192,221,0.10434000194072723
1744941416.382625,224,0.07980000227689743
1744941449.1051474,229,0.12291999906301498
1744941549.6874187,244,0.1454399973154068
1744941556.2754886,245,0.31321999430656433
1744941562.8106952,246,0.3215399980545044
1744941642.8333817,258,0.13606999814510345
1744941649.7312837,259,0.48247000575065613
1744941656.6251602,260,0.18694999814033508
1744941729.2873669,271,0.37942999601364136
1744941749.1450303,274,0.20423999428749084
1744941761.6342382,276,0.27884000539779663
1744941775.068966,278,0.6342499852180481
1744941800.680783,282,0.3261699974536896
1744941820.826944,285,0.4683600068092346
1744941840.7390337,288,0.38697999715805054
1744941852.9958832,290,0.34856000542640686
1744941883.602035,295,0.41157999634742737
1744941896.8303726,297,0.4730899930000305
1744941903.595627,298,0.2531000077724457
1744941955.9721715,306,0.42506998777389526
1744941968.903791,308,0.4810200035572052
1744941995.6200666,312,0.389849990606308
1744942022.3909123,316,0.5869100093841553
1744942036.041113,318,0.4793800115585327
1744942042.829671,319,0.515209972858429
1744942063.3535693,322,0.47314000129699707
1744942164.8553793,337,0.853630006313324
1744942171.518246,338,1.1028000116348267
1744942203.9245965,343,0.7036499977111816
1744942216.3518357,345,0.6992800235748291
1744942222.3876376,346,0.7065500020980835
1744942260.7470164,352,0.6919199824333191
1744942274.3515632,354,0.7420799732208252
1744942301.8611786,358,1.8875800371170044
1744942342.6682956,364,0.8135300278663635
1744942349.426716,365,1.6913299560546875
1744942356.2255812,366,1.5252699851989746
1744942362.9748588,367,0.6192399859428406
1744942437.3392656,378,1.299399971961975
1744942491.15359,386,0.9043700098991394
1744942517.902994,390,0.5514799952507019
1744942531.30504,392,0.5717599987983704
1744942565.0028841,397,1.38850998878479
1744942599.4373813,402,0.720579981803894
1744942613.1995742,404,2.2695600986480713
1744942688.2150927,415,0.6535800099372864
1744942729.0071168,421,0.6332899928092957
1744942735.843727,422,1.0872700214385986
1744942762.9065232,426,0.9749199748039246
1744942830.3283076,436,0.7461199760437012
1744942837.0586445,437,0.9264199733734131
1744942850.4689865,439,1.0374799966812134
1744942877.686978,443,0.7604699730873108
1744942884.3679087,444,0.6057100296020508
1744942897.8836298,446,0.6662799715995789
1744942924.552621,450,0.8630099892616272
1744942937.7466598,452,0.7823799848556519
1744942964.3850033,456,0.5440999865531921
1744942997.968807,461,0.8568599820137024
1744943024.8173668,465,0.44102001190185547
1744943045.0052907,468,0.8927000164985657
1744943058.3247757,470,0.637910008430481
1744943085.299239,474,1.7419300079345703
1744943092.119945,475,0.6525499820709229
1744943125.390118,480,1.5202499628067017
1744943132.117867,481,1.2398600578308105
1744943172.5813413,487,1.1153299808502197
1744943186.1265457,489,1.741070032119751
1744943219.852315,494,2.15871000289917
1744943246.7723963,498,1.2475800514221191
1744943321.1924498,509,1.2317099571228027
1744943327.7207396,510,1.5438100099563599
1744943334.158889,511,1.5075600147247314
1744943340.6390016,512,2.0475099086761475
1744943347.2769036,513,1.099660038948059
1744943353.944325,514,1.9732400178909302
1744943374.3548577,517,1.1883200407028198
1744943381.187694,518,1.0923899412155151
1744943387.8869581,519,1.8342399597167969
1744943481.99968,533,0.7448999881744385
1744943488.6584733,534,1.094059944152832
1744943502.3412104,536,1.0147099494934082
1744943509.0902414,537,0.8706499934196472
1744943515.854686,538,0.9196900129318237
1744943529.0586388,540,1.1773899793624878
1744943555.7318814,544,1.5023200511932373
1744943568.8522918,546,0.8427600264549255
1744943595.6238773,550,0.9496899843215942
1744943608.8448749,552,1.7268099784851074
1744943634.5262015,556,0.9642500281333923
1744943673.06989,562,0.847540020942688
1744943686.1607199,564,0.5120199918746948
1744943712.2915158,568,0.5565299987792969
1744943746.1757662,573,0.48583000898361206
1744943821.4381783,584,0.9760500192642212
1744943828.233618,585,1.3508399724960327
1744943848.952953,588,0.5272700190544128
1744943862.5732734,590,0.8324999809265137
1744943869.3554308,591,1.4727599620819092
1744943889.5798473,594,0.8670600056648254
1744943902.9237373,596,1.1112600564956665
1744943948.8754086,603,1.0840100049972534
1744943982.445388,608,1.2497600317001343
1744944016.0015452,613,0.8859800100326538
1744944022.6453867,614,0.9482100009918213
1744944075.981688,622,0.9427599906921387
1744944082.6707802,623,0.8571400046348572
1744944102.756771,626,1.4583499431610107
1744944116.3185754,628,1.0037100315093994
1744944123.1124988,629,2.0966899394989014
1744944149.9681578,633,0.8608700037002563
1744944176.7931519,637,0.5079200267791748
