Wall time,Step,Value
1744939916.2669494,4,-2.605020046234131
1744939985.2422462,14,-1.9500499963760376
1744939992.1487753,15,-1.8845200538635254
1744940013.30516,18,-1.8646999597549438
1744940020.3322012,19,-1.8537800312042236
1744940041.9122078,22,-1.7442699670791626
1744940071.238609,26,-1.4776400327682495
1744940078.6058805,27,-1.4158999919891357
1744940174.2519715,40,-0.5210099816322327
1744940224.033122,47,-0.2614099979400635
1744940231.1921093,48,-0.24690000712871552
1744940238.3883972,49,-0.22511999309062958
1744940274.453879,54,-0.0695900022983551
1744940332.4092739,62,0.012969999574124813
1744940339.856252,63,0.042180001735687256
1744940361.6455991,66,0.11829999834299088
1744940368.9211712,67,0.13099999725818634
1744940390.7436893,70,0.1917800009250641
1744940398.040303,71,0.21988999843597412
1744940441.3299363,77,0.35947999358177185
1744940477.7252657,82,0.43283000588417053
1744940528.3094862,89,0.5792199969291687
1744940599.3245628,99,0.6770099997520447
1744940627.368107,103,0.7346400022506714
1744940648.1637354,106,0.7252699732780457
1744940655.0472503,107,0.7243300080299377
1744940716.6013007,116,0.8047800064086914
1744940750.4850602,121,0.8088099956512451
1744940777.2147207,125,0.8153700232505798
1744940783.9278724,126,0.8262699842453003
1744940797.3918564,128,0.8537799715995789
1744940810.7311983,130,0.8639600276947021
1744940850.6655393,136,0.9059600234031677
1744940857.280151,137,0.911050021648407
1744940903.4076524,144,0.9677600264549255
1744940917.1395297,146,0.9862599968910217
1744940924.125549,147,0.988070011138916
1744940944.224204,150,0.943120002746582
1744940989.7285147,157,0.9609799981117249
1744941009.0858319,160,0.9506999850273132
1744941022.2745533,162,1.0172200202941895
1744941035.6666515,164,1.0735199451446533
1744941082.5347767,171,0.8816199898719788
1744941088.7129676,172,0.867330014705658
1744941119.4180343,177,0.8801599740982056
1744941164.2576609,184,0.9664999842643738
1744941170.7947726,185,0.9427800178527832
1744941177.231791,186,0.9390400052070618
1744941203.3806336,190,0.9561100006103516
1744941209.834746,191,0.9668700098991394
1744941216.2841282,192,0.9896900057792664
1744941260.8945055,199,1.0643600225448608
1744941279.259767,202,0.9526100158691406
1744941285.3594365,203,0.943310022354126
1744941291.3649323,204,0.9303500056266785
1744941297.3346405,205,0.9250500202178955
1744941309.2401834,207,0.9205099940299988
1744941333.608077,211,0.9205600023269653
1744941346.4560158,213,1.0483700037002563
1744941359.3830795,215,1.2051199674606323
1744941391.907925,220,0.9637500047683716
1744941398.1650815,221,0.9247699975967407
1744941416.3825805,224,0.8281400203704834
1744941449.105109,229,1.0152699947357178
1744941549.6873803,244,0.9449599981307983
1744941556.2754495,245,0.9774699807167053
1744941562.8106577,246,0.9781100153923035
1744941642.833339,258,1.0113199949264526
1744941649.731224,259,1.0341700315475464
1744941656.6251223,260,1.0420000553131104
1744941729.287325,271,1.1658300161361694
1744941749.1449914,274,0.9493100047111511
1744941761.6342006,276,0.9304199814796448
1744941775.068926,278,1.3040200471878052
1744941800.6807451,282,0.8820899724960327
1744941820.826906,285,0.9416099786758423
1744941840.7389936,288,1.1621700525283813
1744941852.9958448,290,0.820900022983551
1744941883.6019955,295,0.7863799929618835
1744941896.8303266,297,0.9906799793243408
1744941903.5955884,298,1.0978599786758423
1744941955.972134,306,0.9821599721908569
1744941968.903752,308,1.0695099830627441
1744941995.6200283,312,1.0273300409317017
1744942022.390875,316,1.089400053024292
1744942036.0410736,318,1.115090012550354
1744942042.8296328,319,1.2076799869537354
1744942063.3535297,322,1.7299799919128418
1744942164.8553371,337,1.0067399740219116
1744942171.5182078,338,0.8527699708938599
1744942203.924559,343,0.844789981842041
1744942216.3517957,345,0.781220018863678
1744942222.3875985,346,0.7133399844169617
1744942260.7469807,352,0.7721999883651733
1744942274.3515258,354,0.8162299990653992
1744942301.861141,358,1.667240023612976
1744942342.6682575,364,1.4023699760437012
1744942349.426653,365,1.4378999471664429
1744942356.225544,366,1.3802200555801392
1744942362.9748218,367,1.4199199676513672
1744942437.339226,378,1.1893199682235718
1744942491.1535523,386,0.958109974861145
1744942517.9029558,390,0.8875499963760376
1744942531.3050005,392,0.8944399952888489
1744942565.0028458,397,0.8505799770355225
1744942599.437335,402,1.074429988861084
1744942613.199537,404,1.0253299474716187
1744942688.2150543,415,1.562540054321289
1744942729.0070784,421,1.7191499471664429
1744942735.8436904,422,1.6634399890899658
1744942762.9064856,426,0.9840099811553955
1744942830.3282676,436,1.1734600067138672
1744942837.0586066,437,1.2145700454711914
1744942850.468937,439,1.2854599952697754
1744942877.6869404,443,1.8316899538040161
1744942884.3678725,444,1.7434899806976318
1744942897.8835912,446,1.729259967803955
1744942924.5525827,450,1.2151999473571777
1744942937.7466214,452,1.0608500242233276
1744942964.384966,456,1.0844500064849854
1744942997.9687693,461,1.2363500595092773
1744943024.81732,465,1.086150050163269
1744943045.005254,468,1.1496700048446655
1744943058.324739,470,1.3213800191879272
