Wall time,Step,Value
1744939910.7700236,4,3.068819999694824
1744939967.4578574,14,3.9433200359344482
1744939973.2124941,15,3.706239938735962
1744939990.3641706,18,4.509799957275391
1744939996.0776308,19,4.319349765777588
1744940013.5715,22,3.6277201175689697
1744940037.0582538,26,3.815030097961426
1744940042.8592987,27,3.5480000972747803
1744940118.7275023,40,1.3117899894714355
1744940157.8918986,47,0.4515500068664551
1744940163.4373991,48,0.26151999831199646
1744940168.940795,49,0.29256999492645264
1744940196.6559293,54,-0.2964499890804291
1744940240.7721324,62,-0.934440016746521
1744940246.288317,63,-0.9222300052642822
1744940262.8161683,66,-1.2676600217819214
1744940268.2955072,67,-1.2868399620056152
1744940284.8413064,70,-1.5056400299072266
1744940290.3606114,71,-1.3300299644470215
1744940323.3472016,77,-1.9976400136947632
1744940350.99046,82,-2.141629934310913
1744940389.6840389,89,-2.6600000858306885
1744940444.708984,99,-3.2136099338531494
1744940466.9504688,103,-3.6351099014282227
1744940483.4281425,106,-3.611330032348633
1744940488.9733355,107,-3.9228100776672363
1744940539.3563416,116,-4.102920055389404
1744940567.4286897,121,-4.4079999923706055
1744940589.857793,125,-4.554530143737793
1744940595.4650607,126,-4.3356099128723145
1744940606.6199367,128,-5.026869773864746
1744940617.7672417,130,-5.171750068664551
1744940651.0075471,136,-4.845739841461182
1744940656.6467977,137,-5.318230152130127
1744940695.396488,144,-4.91825008392334
1744940706.384834,146,-5.573860168457031
1744940711.8962576,147,-5.696249961853027
1744940728.3832662,150,-4.388420104980469
1744940767.2823749,157,-5.193900108337402
1744940784.0043042,160,-4.992569923400879
1744940795.1616926,162,-5.359399795532227
1744940806.4235384,164,-5.163879871368408
1744940845.0573013,171,-5.6988701820373535
1744940850.6426454,172,-5.006730079650879
1744940878.2885547,177,-4.813389778137207
1744940917.2988417,184,-4.542150020599365
1744940923.0667071,185,-5.513229846954346
1744940928.8419356,186,-5.403029918670654
1744940951.6652818,190,-4.928150177001953
1744940957.3510396,191,-4.320219993591309
1744940962.9098785,192,-5.26308012008667
1744941002.0769303,199,-5.045470237731934
1744941019.1958566,202,-5.331510066986084
1744941025.0043802,203,-5.391940116882324
1744941030.722652,204,-6.650360107421875
1744941036.4591367,205,-4.980820178985596
1744941048.0296626,207,-5.683310031890869
1744941070.8685215,211,-4.996789932250977
1744941082.2796686,213,-5.341639995574951
1744941093.7173908,215,-5.487959861755371
1744941122.0417767,220,-4.969130039215088
1744941127.7734005,221,-4.477190017700195
